"","Country","iso3","voice2018","absViolence2018","govEffect2018","regQual2018","ruloLaw2018","contCorrup2018"
"50","Canada","CAN","1.5208567380905151","0.99118858575820923","1.7161083221435547","1.6652927398681641","1.770795464515686","1.8735144138336182"
"51","Switzerland","CHE","1.6164216995239258","1.344862699508667","2.0396208763122559","1.7804064750671387","1.9312224388122559","2.0097103118896484"
"52","Chile","CHL","1.0549250841140747","0.42524588108062744","1.084033727645874","1.3435124158859253","1.1154719591140747","1.0121181011199951"
"53","China","CHN","-1.4493772983551025","-0.26106208562850952","0.47712838649749756","-0.13502149283885956","-0.20157477259635925","-0.27124416828155518"
"54","Côte d'Ivoire","CIV","-0.21619218587875366","-0.93118232488632202","-0.5705186128616333","-0.19072765111923218","-0.57959246635437012","-0.49909627437591553"
"55","Cameroon","CMR","-1.1040034294128418","-1.3759795427322388","-0.79965251684188843","-0.79937642812728882","-1.0796617269515991","-1.1497484445571899"
"56","Congo, Rep.","COG","-1.1810613870620728","-0.44281810522079468","-1.217235803604126","-1.3620824813842773","-1.1012227535247803","-1.3588067293167114"
"58","Colombia","COL","0.19138419628143311","-0.81338852643966675","-8.5226237773895264E-2","0.3277880847454071","-0.40780892968177795","-0.30149292945861816"
"59","Comoros","COM","-0.43734255433082581","-0.20326465368270874","-1.6391341686248779","-1.1172648668289185","-1.0810779333114624","-0.81641250848770142"
"60","Cape Verde","CPV","0.99774384498596191","0.74723368883132935","0.31923931837081909","-0.24115331470966339","0.44545677304267883","0.76821964979171753"
"61","Costa Rica","CRI","1.1446582078933716","0.4864344596862793","0.37818676233291626","0.47940298914909363","0.47870275378227234","0.55176079273223877"
"62","Cuba","CUB","-1.4448192119598389","0.65233421325683594","-0.24483782052993774","-1.4559648036956787","-0.44434964656829834","0.16541530191898346"
"63","Cayman Islands","CYM","0.49197277426719666","1.149284839630127","1.2043659687042236","0.97851657867431641","0.77444618940353394","0.49634355306625366"
"64","Cyprus","CYP","1.0380814075469971","0.54331904649734497","0.92090219259262085","1.0173234939575195","0.75346320867538452","0.63996618986129761"
"65","Czech Republic","CZE","0.93031203746795654","1.0401434898376465","0.92220807075500488","1.2615010738372803","1.0496602058410645","0.50373208522796631"
"66","Germany","DEU","1.4223617315292358","0.60489511489868164","1.6196328401565552","1.7492479085922241","1.6304455995559692","1.9465838670730591"
"67","Djibouti","DJI","-1.3520536422729492","-0.13412287831306458","-0.89909660816192627","-0.70573544502258301","-0.92261278629302979","-0.71680927276611328"
"68","Dominica","DMA","0.81051546335220337","1.107934832572937","-0.28950342535972595","8.2073137164115906E-2","0.61760109663009644","0.54573369026184082"
"69","Denmark","DNK","1.6117973327636719","0.95906680822372437","1.8716311454772949","1.6770504713058472","1.8333783149719238","2.1477954387664795"
"70","Dominican Republic","DOM","0.13743266463279724","3.4793321043252945E-2","-0.40025734901428223","-7.7124372124671936E-2","-0.39623120427131653","-0.74948996305465698"
"71","Algeria","DZA","-0.98098379373550415","-0.79378491640090942","-0.44392460584640503","-1.263751745223999","-0.77530890703201294","-0.63646501302719116"
"72","Ecuador","ECU","2.6411216706037521E-2","-7.4749782681465149E-2","-0.26139762997627258","-0.89019626379013062","-0.63016146421432495","-0.56179720163345337"
"73","Egypt, Arab Rep.","EGY","-1.2841826677322388","-1.1649309396743774","-0.58480405807495117","-0.86700505018234253","-0.41231098771095276","-0.58693414926528931"
"74","Eritrea","ERI","-2.1763432025909424","-0.60515624284744263","-1.7277317047119141","-2.2312219142913818","-1.5864297151565552","-1.3160228729248047"
"75","Spain","ESP","1.0642529726028442","0.25480252504348755","1.0021357536315918","0.94528961181640625","0.96893763542175293","0.61350703239440918"
"76","Estonia","EST","1.2129695415496826","0.59996682405471802","1.1919379234313965","1.5627081394195557","1.2406266927719116","1.5063180923461914"
"77","Ethiopia","ETH","-1.1588696241378784","-1.3432457447052002","-0.60746967792510986","-0.97364509105682373","-0.42828905582427979","-0.48616716265678406"
"78","Finland","FIN","1.6123870611190796","0.92492020130157471","1.9842084646224976","1.7865449190139771","2.046278715133667","2.2124300003051758"
"79","Fiji","FJI","0.21666623651981354","0.74255472421646118","0.25953623652458191","-0.21953760087490082","-0.12865851819515228","0.3809974193572998"
"80","France","FRA","1.1794147491455078","0.10913483798503876","1.4805258512496948","1.1730624437332153","1.4400873184204102","1.3168927431106567"
"81","Micronesia, Fed. Sts.","FSM","1.146016001701355","1.3404141664505005","-0.14886294305324554","-0.95988541841506958","-1.861145906150341E-2","0.69302982091903687"
"82","Gabon","GAB","-0.94774937629699707","-0.24759970605373383","-0.81228339672088623","-0.88405865430831909","-0.70618587732315063","-0.85120493173599243"
"83","United Kingdom","GBR","1.3839764595031738","4.8717521131038666E-2","1.3418837785720825","1.7618632316589355","1.6386373043060303","1.8265765905380249"
"84","Georgia","GEO","0.24669033288955688","-0.42648783326148987","0.61457091569900513","1.1227322816848755","0.32804837822914124","0.70799106359481812"
"85","Ghana","GHA","0.57870388031005859","2.9897138476371765E-2","-0.21027038991451263","-8.0003947019577026E-2","7.1852110326290131E-2","-0.11490388214588165"
"86","Guinea","GIN","-0.75367426872253418","-0.87666738033294678","-0.97092318534851074","-0.77800017595291138","-1.2115060091018677","-1.0417174100875854"
"87","Gambia, The","GMB","-0.19719675183296204","-2.9553143307566643E-2","-0.62347120046615601","-0.63177484273910522","-0.43075487017631531","-0.46303907036781311"
"88","Guinea-Bissau","GNB","-0.66633987426757812","-0.66975319385528564","-1.4878503084182739","-1.1986662149429321","-1.2340430021286011","-1.5337235927581787"
"89","Equatorial Guinea","GNQ","-1.8645235300064087","-5.1122173666954041E-2","-1.2943800687789917","-1.5576059818267822","-1.4151099920272827","-1.5596842765808105"
"90","Greece","GRC","0.85733658075332642","9.258568286895752E-2","0.33826088905334473","0.29500064253807068","0.15297430753707886","-6.6025868058204651E-2"
"91","Grenada","GRD","0.53443294763565063","0.99763005971908569","-0.25295248627662659","-0.29308712482452393","0.31041759252548218","0.3765372633934021"
"92","Greenland","GRL","1.3059251308441162","1.9392185211181641","0.83808267116546631","1.376539945602417","1.7384177446365356","1.1773009300231934"
"93","Guatemala","GTM","-0.34243375062942505","-0.54135298728942871","-0.68200606107711792","-0.19557094573974609","-1.0508148670196533","-0.82281255722045898"
"94","French Guiana","GUF","1.3059251308441162","0.53041070699691772","1.3978625535964966","1.3040639162063599","1.2103835344314575","0.95251643657684326"
"96","Guyana","GUY","0.25758352875709534","-0.17506580054759979","-0.26948386430740356","-0.53205960988998413","-0.32010900974273682","-0.2266976535320282"
"97","Hong Kong SAR, China","HKG","0.46859300136566162","0.79436534643173218","1.9036070108413696","2.2060039043426514","1.7713960409164429","1.676440954208374"
"98","Honduras","HND","-0.50831818580627441","-0.55098795890808105","-0.6206585168838501","-0.46881371736526489","-1.0230386257171631","-0.61648565530776978"
"99","Croatia","HRV","0.501964271068573","0.76887756586074829","0.45691832900047302","0.44734680652618408","0.32478603720664978","0.13163906335830688"
"100","Haiti","HTI","-0.74548333883285522","-0.62681442499160767","-1.9090536832809448","-1.2242578268051147","-1.0280313491821289","-1.2651891708374023"
"101","Hungary","HUN","0.31834238767623901","0.75521194934844971","0.48731088638305664","0.60226857662200928","0.55539202690124512","5.3346969187259674E-2"
"102","Indonesia","IDN","0.17973668873310089","-0.53343689441680908","0.17987543344497681","-7.1272529661655426E-2","-0.31491455435752869","-0.25154468417167664"
"103","India","IND","0.37883266806602478","-0.95652139186859131","0.28304851055145264","-0.18365439772605896","2.6216514408588409E-2","-0.18629302084445953"
"104","Ireland","IRL","1.3187503814697266","1.0305912494659424","1.4203383922576904","1.5953558683395386","1.4642238616943359","1.5473755598068237"
"105","Iran, Islamic Rep.","IRN","-1.3179316520690918","-1.3067629337310791","-0.43021729588508606","-1.296409010887146","-0.69361323118209839","-0.95881646871566772"
"106","Iraq","IRQ","-0.98715603351593018","-2.5558595657348633","-1.3205481767654419","-1.2189575433731079","-1.759291410446167","-1.3994077444076538"
"107","Iceland","ISL","1.4126822948455811","1.4124257564544678","1.465654730796814","1.4177639484405518","1.7197339534759521","1.8436489105224609"
"108","Israel","ISR","0.65119045972824097","-0.93247777223587036","1.2082072496414185","1.2473078966140747","0.99390959739685059","0.78656941652297974"
"109","Italy","ITA","1.0455178022384644","0.31119328737258911","0.4138835072517395","0.67149525880813599","0.24676148593425751","0.23561884462833405"
"110","Jamaica","JAM","0.61699867248535156","0.48691537976264954","0.49671122431755066","0.27844485640525818","-0.23594483733177185","-0.16439051926136017"
"111","Jordan","JOR","-0.7017328143119812","-0.37940514087677002","0.11271799355745316","8.3420522511005402E-2","0.23379106819629669","0.14954210817813873"
"112","Japan","JPN","1.0226376056671143","1.0596928596496582","1.6758174896240234","1.32921302318573","1.5341073274612427","1.4247719049453735"
"113","Kazakhstan","KAZ","-1.1718705892562866","4.0520812035538256E-4","2.1720437332987785E-2","0.14064432680606842","-0.43160524964332581","-0.50172621011734009"
"114","Kenya","KEN","-0.3606543242931366","-1.1641125679016113","-0.41085225343704224","-0.2266058474779129","-0.4110504686832428","-0.85201287269592285"
"115","Kyrgyz Republic","KGZ","-0.37423649430274963","-0.58202856779098511","-0.61153793334960938","-0.34993782639503479","-0.90768206119537354","-0.95429718494415283"
"116","Cambodia","KHM","-1.2213313579559326","0.10822902619838715","-0.56860500574111938","-0.50491678714752197","-1.1146705150604248","-1.3255724906921387"
"117","Kiribati","KIR","1.146016001701355","1.0337814092636108","-0.27643924951553345","-0.77036118507385254","0.4933381974697113","0.33641356229782104"
"118","St. Kitts and Nevis","KNA","0.89673137664794922","0.7104676365852356","0.55141478776931763","0.5108521580696106","0.53337681293487549","0.45259025692939758"
"119","Korea, Rep.","KOR","0.79605978727340698","0.54497069120407104","1.1826648712158203","1.0949486494064331","1.2365500926971436","0.60410946607589722"
"120","Kuwait","KWT","-0.58918666839599609","0.11028952151536942","-8.7805904448032379E-2","-3.5631578415632248E-2","0.210749551653862","-0.28942826390266418"
"121","Lao PDR","LAO","-1.7394363880157471","0.41500702500343323","-0.67272400856018066","-0.79182893037796021","-0.84255427122116089","-0.98267388343811035"
"122","Lebanon","LBN","-0.49909976124763489","-1.6448905467987061","-0.64020234346389771","-0.34168291091918945","-0.76441282033920288","-1.1089171171188354"
"123","Liberia","LBR","-4.329271987080574E-2","-0.19240322709083557","-1.3408305644989014","-0.97128915786743164","-0.98905235528945923","-0.85099583864212036"
"124","Libya","LBY","-1.5208245515823364","-2.4413881301879883","-1.8470370769500732","-2.2789957523345947","-1.7858301401138306","-1.5527112483978271"
"125","St. Lucia","LCA","0.85839533805847168","1.0133055448532104","0.19567032158374786","0.28709983825683594","0.55924957990646362","0.53620278835296631"
"126","Liechtenstein","LIE","1.3199677467346191","1.4841912984848022","1.7390366792678833","1.532827615737915","1.6780370473861694","2.0077097415924072"
"127","Sri Lanka","LKA","8.7836496531963348E-3","-0.18316422402858734","-0.23537933826446533","-0.1522742360830307","2.6323394849896431E-2","-0.33554348349571228"
"128","Lesotho","LSO","8.4392920136451721E-2","-0.21832862496376038","-0.86090570688247681","-0.4965023398399353","-0.33666035532951355","-0.10330809652805328"
"129","Lithuania","LTU","0.92335963249206543","0.75279903411865234","1.0723978281021118","1.1132811307907104","0.95736038684844971","0.49789568781852722"
"130","Luxembourg","LUX","1.5669064521789551","1.3734036684036255","1.7782213687896729","1.7572057247161865","1.8108857870101929","2.0877549648284912"
"131","Latvia","LVA","0.81332457065582275","0.42153450846672058","1.0434517860412598","1.1898943185806274","0.95698559284210205","0.3285871148109436"
"132","Kosovo","KSV","-0.12008149921894073","-0.60548883676528931","-0.42830526828765869","-0.27673867344856262","-0.37097811698913574","-0.51903927326202393"
"133","Macao SAR, China","MAC","-5.0662145018577576E-2","1.2629642486572266","1.2043659687042236","1.6094979047775269","1.0097672939300537","0.71568179130554199"
"134","Morocco","MAR","-0.66304266452789307","-0.33188623189926147","-0.20929588377475739","-0.242939293384552","-0.13848486542701721","-0.21640342473983765"
"136","Moldova","MDA","-0.10664193332195282","-0.34901654720306396","-0.46652048826217651","-4.9020260572433472E-2","-0.41357198357582092","-0.72675019502639771"
"137","Madagascar","MDG","-0.30945143103599548","-0.51903629302978516","-1.1531212329864502","-0.73345166444778442","-0.81397140026092529","-1.0007268190383911"
"138","Maldives","MDV","-0.66045314073562622","9.5090091228485107E-2","-0.48849406838417053","-0.48300820589065552","-0.54959732294082642","-0.89300113916397095"
"139","Mexico","MEX","-5.9177745133638382E-3","-0.57243698835372925","-0.15338803827762604","0.1509803980588913","-0.67371094226837158","-0.86285173892974854"
"140","Marshall Islands","MHL","1.146016001701355","0.86273831129074097","-1.5543911457061768","-1.1385456323623657","-4.7153670340776443E-2","-7.4099443852901459E-2"
"141","Macedonia, FYR","MKD","-9.2952810227870941E-3","-0.19667607545852661","9.0243078768253326E-2","0.52496790885925293","-0.28377282619476318","-0.3648160994052887"
"142","Mali","MLI","-0.30918270349502563","-2.0512597560882568","-1.0046379566192627","-0.54969030618667603","-0.79774820804595947","-0.69533103704452515"
"143","Malta","MLT","1.1233166456222534","1.2941925525665283","0.96879595518112183","1.3367776870727539","1.0539737939834595","0.57990181446075439"
"144","Myanmar","MMR","-0.8873215913772583","-1.3090109825134277","-1.0686517953872681","-0.75317424535751343","-1.0325785875320435","-0.58829396963119507"
"145","Mongolia","MNG","0.26254689693450928","0.7887994647026062","-0.23334769904613495","-2.9850790277123451E-2","-0.26649367809295654","-0.42778974771499634"
"146","Montenegro","MNE","8.0133907496929169E-2","0.10802093148231506","0.13116149604320526","0.36253345012664795","9.8742261528968811E-2","2.279871329665184E-2"
"147","Mozambique","MOZ","-0.46744582056999207","-0.78367066383361816","-0.87428128719329834","-0.7263408899307251","-1.0436888933181763","-0.78137969970703125"
"148","Mauritania","MRT","-0.85407739877700806","-0.66777831315994263","-0.72663247585296631","-0.81085062026977539","-0.68594491481781006","-0.80725383758544922"
"150","Mauritius","MUS","0.76059949398040771","0.87283802032470703","0.87608486413955688","1.0271928310394287","0.77966141700744629","0.26963451504707336"
"151","Malawi","MWI","-5.8092013001441956E-2","-0.32502251863479614","-0.72867053747177124","-0.6708330512046814","-0.38029950857162476","-0.74338918924331665"
"152","Malaysia","MYS","-8.3687983453273773E-2","0.23739010095596313","1.0753481388092041","0.68247401714324951","0.62333744764328003","0.3139764666557312"
"153","Namibia","NAM","0.48627343773841858","0.65377748012542725","0.10644198954105377","-5.2499029785394669E-2","0.24498113989830017","0.33995985984802246"
"154","Niger","NER","-0.58451563119888306","-1.2605664730072021","-0.76604253053665161","-0.64045333862304688","-0.58022838830947876","-0.57981455326080322"
"155","Nigeria","NGA","-0.40792757272720337","-2.1926999092102051","-1.0225907564163208","-0.88252973556518555","-0.88092309236526489","-1.0448904037475586"
"156","Nicaragua","NIC","-1.0830651521682739","-0.80135053396224976","-0.80246990919113159","-0.6863752007484436","-1.0397213697433472","-1.063360333442688"
"158","Netherlands","NLD","1.5964440107345581","0.8682934045791626","1.8504656553268433","2.0182397365570068","1.8163608312606812","2.0090262889862061"
"159","Norway","NOR","1.7325470447540283","1.1538043022155762","1.8871194124221802","1.7584398984909058","1.9656307697296143","2.0899066925048828"
"160","Nepal","NPL","-0.13195809721946716","-0.62514585256576538","-0.90233832597732544","-0.74565333127975464","-0.4780527651309967","-0.67365050315856934"
"161","Nauru","NRU","0.66095799207687378","0.51263433694839478","-7.6744027435779572E-2","-4.6781804412603378E-2","-0.69084709882736206","-0.5539093017578125"
"162","New Zealand","NZL","1.6235013008117676","1.5414824485778809","1.6702513694763184","1.9788217544555664","1.8762944936752319","2.1746959686279297"
"163","Oman","OMN","-1.026106595993042","0.65459120273590088","0.18657819926738739","0.31001067161560059","0.46486261487007141","0.24608282744884491"
"164","Pakistan","PAK","-0.8006933331489563","-2.26743483543396","-0.63384431600570679","-0.64444166421890259","-0.67302173376083374","-0.79073375463485718"
"165","Panama","PAN","0.58050060272216797","0.27715471386909485","-1.9452029839158058E-2","0.40161287784576416","-5.9221155941486359E-2","-0.56702697277069092"
"166","Palau","PLW","1.146016001701355","0.86273831129074097","-1.2124174274504185E-2","-1.1649486608803272E-2","0.30656126141548157","-0.5539093017578125"
"167","Peru","PER","0.2345341295003891","-0.25930050015449524","-0.24543094635009766","0.51821643114089966","-0.51708751916885376","-0.54010522365570068"
"168","Philippines","PHL","3.7987660616636276E-2","-1.1218439340591431","4.9509420990943909E-2","4.5911312103271484E-2","-0.47766938805580139","-0.54481542110443115"
"169","Papua New Guinea","PNG","4.3219000101089478E-2","-0.66699808835983276","-0.67734020948410034","-0.54336458444595337","-0.76585036516189575","-0.87600952386856079"
"170","Poland","POL","0.72383773326873779","0.54501235485076904","0.66265082359313965","0.88192719221115112","0.42789188027381897","0.6414218544960022"
"171","Puerto Rico","PRI","0.49197277426719666","0.4000113308429718","-0.15692400932312012","0.92794615030288696","0.58684569597244263","4.0170639753341675E-2"
"172","Korea, Dem. Rep.","PRK","-2.202045202255249","-0.35163259506225586","-1.5727595090866089","-2.3445634841918945","-1.6345587968826294","-1.5662561655044556"
"173","Portugal","PRT","1.2046066522598267","1.1400314569473267","1.2089089155197144","0.89003074169158936","1.1409116983413696","0.84983038902282715"
"174","Paraguay","PRY","5.3769711405038834E-2","-0.11929751187562943","-0.51721441745758057","-0.12421191483736038","-0.54111820459365845","-0.84746462106704712"
"175","Qatar","QAT","-1.1950948238372803","0.67837238311767578","0.63123637437820435","0.51517122983932495","0.73467367887496948","0.72489446401596069"
"177","Romania","ROM","0.45778053998947144","5.9308204799890518E-2","-0.25344175100326538","0.44539862871170044","0.32546281814575195","-0.12165043503046036"
"178","Russian Federation","RUS","-1.0580073595046997","-0.50372087955474854","-6.0885753482580185E-2","-0.54048538208007812","-0.81532007455825806","-0.84511333703994751"
"179","Rwanda","RWA","-1.1299163103103638","0.11595074087381363","0.2068089097738266","8.4157802164554596E-2","0.11811153590679169","0.57825767993927002"
"180","Samoa","WSM","0.76391470432281494","1.1867552995681763","0.59075874090194702","-0.11459880322217941","0.823935866355896","0.64238590002059937"
"181","Saudi Arabia","SAU","-1.6442317962646484","-0.51811134815216064","0.32349821925163269","-4.5894917100667953E-2","0.14172925055027008","0.35969617962837219"
"182","Sudan","SDN","-1.8410441875457764","-1.8358688354492188","-1.619856595993042","-1.6303473711013794","-1.1197963953018188","-1.4269329309463501"
"183","Senegal","SEN","0.23969428241252899","-8.8632747530937195E-2","-0.26781556010246277","-0.10766905546188354","-0.20807945728302002","-2.4701431393623352E-2"
"184","Singapore","SGP","-5.910886824131012E-2","1.5103387832641602","2.2314743995666504","2.1315648555755615","1.8448913097381592","2.1745240688323975"
"185","Solomon Islands","SLB","0.53434270620346069","0.30041471123695374","-1.0542407035827637","-0.84113454818725586","-0.22789514064788818","-4.9461983144283295E-3"
"186","Sierra Leone","SLE","-0.17916862666606903","-2.9891638085246086E-2","-1.142947793006897","-0.90598589181900024","-0.76954948902130127","-0.4921698272228241"
"187","El Salvador","SLV","4.1806377470493317E-2","-0.33485075831413269","-0.44714248180389404","-3.8782157003879547E-2","-0.82477009296417236","-0.59110766649246216"
"189","Somalia","SOM","-1.8331350088119507","-2.2197713851928711","-2.1910297870635986","-2.3148088455200195","-2.3327860832214355","-1.8000848293304443"
"190","São Tomé and Principe","STP","0.15832768380641937","0.53356707096099854","-0.63939034938812256","-0.8459123969078064","-0.68636763095855713","0.18387116491794586"
"191","Suriname","SUR","0.31585073471069336","7.7325180172920227E-2","-0.65530365705490112","-0.63158386945724487","-6.3968352973461151E-2","-0.21148443222045898"
"192","Slovak Republic","SVK","0.87824100255966187","0.75043827295303345","0.70746153593063354","0.81079363822937012","0.52905845642089844","0.36291983723640442"
"193","Slovenia","SVN","0.99106109142303467","0.91091829538345337","1.1258059740066528","0.69482064247131348","1.0585050582885742","0.87021750211715698"
"194","Sweden","SWE","1.611054539680481","0.91368764638900757","1.8309750556945801","1.800020694732666","1.8959827423095703","2.139578104019165"
"195","Swaziland","SWZ","-1.3390500545501709","-0.30863240361213684","-0.65994679927825928","-0.60391926765441895","-0.24850039184093475","-0.21787239611148834"
"196","Seychelles","SYC","0.21164917945861816","0.69701969623565674","0.50228399038314819","-0.14894150197505951","0.20006294548511505","0.70268625020980835"
"197","Syrian Arab Republic","SYR","-1.9584492444992065","-2.7396230697631836","-1.6711690425872803","-1.7958272695541382","-2.0478675365447998","-1.6268121004104614"
"198","Chad","TCD","-1.454470157623291","-1.4789947271347046","-1.5288466215133667","-1.1123133897781372","-1.3052762746810913","-1.4103934764862061"
"199","Togo","TGO","-0.74313592910766602","-0.98170268535614014","-1.0577911138534546","-0.6506074070930481","-0.59087145328521729","-0.72753739356994629"
"200","Thailand","THA","-1.0055816173553467","-0.73309904336929321","0.34995955228805542","0.11163165420293808","2.3297889158129692E-2","-0.39880406856536865"
"201","Tajikistan","TJK","-1.6893978118896484","-0.72431880235671997","-1.0977039337158203","-1.0485759973526001","-1.2826162576675415","-1.4151018857955933"
"202","Turkmenistan","TKM","-2.14371657371521","-6.8957456387579441E-3","-1.0441019535064697","-1.9987187385559082","-1.4523625373840332","-1.3577418327331543"
"203","Timor-Leste","TMP","0.33976292610168457","0.29818201065063477","-0.98260736465454102","-0.78583770990371704","-1.1279023885726929","-0.47358506917953491"
"204","Tonga","TON","0.56284791231155396","0.87943780422210693","0.13935482501983643","-0.35129016637802124","0.38741365075111389","-7.0895254611968994E-2"
"205","Trinidad and Tobago","TTO","0.56560927629470825","0.24805139005184174","0.19023792445659637","-2.0637091249227524E-2","-0.12050744891166687","-0.3172670304775238"
"206","Tunisia","TUN","0.21081501245498657","-0.90189212560653687","-0.10526178777217865","-0.41101911664009094","3.9389446377754211E-2","-5.3486328572034836E-2"
"207","Turkey","TUR","-0.83293938636779785","-1.3287826776504517","6.0967621393501759E-3","-4.7477245330810547E-2","-0.31929844617843628","-0.33538377285003662"
"208","Tuvalu","TUV","1.146016001701355","1.4254319667816162","-0.69365179538726807","-0.56927013397216797","0.52988213300704956","2.8579855337738991E-2"
"209","Taiwan, China","TWN","0.97747200727462769","0.85340583324432373","1.3623311519622803","1.3555070161819458","1.1122809648513794","1.0276575088500977"
"210","Tanzania","TZA","-0.36448100209236145","-0.5591016411781311","-0.75626581907272339","-0.61286860704421997","-0.55499398708343506","-0.44798526167869568"
"211","Uganda","UGA","-0.66664963960647583","-0.69141560792922974","-0.60603994131088257","-0.25123003125190735","-0.29470503330230713","-1.037356972694397"
"212","Ukraine","UKR","-1.3729650527238846E-2","-1.8261854648590088","-0.41521993279457092","-0.2200750857591629","-0.71779352426528931","-0.87369084358215332"
"213","Uruguay","URY","1.2123502492904663","1.0465085506439209","0.55821478366851807","0.49927449226379395","0.59910738468170166","1.2655344009399414"
"214","United States","USA","1.0393288135528564","0.47746086120605469","1.5769983530044556","1.5779871940612793","1.453255295753479","1.3232178688049316"
"215","Uzbekistan","UZB","-1.6159884929656982","-0.28342199325561523","-0.54708278179168701","-1.1028672456741333","-1.073631763458252","-1.0687137842178345"
"216","St. Vincent and the Grenadines","VCT","0.87800610065460205","0.85404890775680542","0.19567032158374786","0.25582841038703918","0.4326416552066803","0.7688254714012146"
